"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","category","neglog10p","neglog10p_plot"
0.114985679382518,0.454172066805739,0.201,0.284,1,"ZCCHC7","Not significant",0.939356244450055,0.939356244450055
0.115274139686366,1.46740999887349,0.205,0.192,1,"CTDSPL","Not significant",0.93826811032181,0.93826811032181
0.115301676900367,0.32767997273934,0.096,0.14,1,"TMEM185B","Not significant",0.938164376458291,0.938164376458291
0.115632730275524,-0.176253535680026,0.197,0.268,1,"BET1","Not significant",0.936919219841816,0.936919219841816
0.115746168062566,0.0722109371081481,0.24,0.324,1,"PIK3C2A","Not significant",0.936493377993205,0.936493377993205
0.115754601679005,0.0584752513162847,0.197,0.272,1,"MGA","Not significant",0.936461735134413,0.936461735134413
0.115768972890454,-0.340326481645008,0.083,0.119,1,"RFLNB","Not significant",0.936407819779571,0.936407819779571
0.115864388203585,-0.194906407228632,0.52,0.59,1,"PRPF40A","Not significant",0.936050027222143,0.936050027222143
0.116132985156289,0.278171742645791,0.179,0.251,1,"FXR2","Not significant",0.935044410435667,0.935044410435667
0.116196180111915,0.300491111761099,0.201,0.281,1,"FUBP3","Not significant",0.93480814891286,0.93480814891286
0.116298176269411,0.342491443269427,0.284,0.383,1,"HMGXB4","Not significant",0.934427095609827,0.934427095609827
0.116325214867837,-0.128081480788777,0.297,0.349,1,"SNRPN","Not significant",0.934326136595429,0.934326136595429
0.116373326834422,0.117359993711204,0.227,0.309,1,"CDC37L1","Not significant",0.93414655006475,0.93414655006475
0.11643828329011,0.273344277320061,0.1,0.146,1,"ZNF548","Not significant",0.933904206214404,0.933904206214404
0.116484214811564,0.560551433186359,0.371,0.389,1,"YIPF5","Not significant",0.933732923433787,0.933732923433787
0.11655569187006,-0.161809198017871,0.201,0.275,1,"CIAPIN1","Not significant",0.933466513328301,0.933466513328301
0.116932091912493,0.146247553943164,0.17,0.237,1,"ICE2","Not significant",0.932066280730469,0.932066280730469
0.116965722535724,-0.163829483391306,0.9,0.898,1,"RPL24","Not significant",0.931941392054386,0.931941392054386
0.116988551105165,0.266780293059082,0.14,0.199,1,"ZC3H7B","Not significant",0.931856637699485,0.931856637699485
0.117114960871812,0.769320609931205,0.096,0.138,1,"CEP135","Not significant",0.93138762235678,0.93138762235678
0.117122676462076,-1.05441584015241,0.131,0.173,1,"AC016831.7","Not significant",0.931359011768699,0.931359011768699
0.117199375435612,0.920878814064225,0.083,0.125,1,"DDX11","Not significant",0.931074702700096,0.931074702700096
0.117671263961875,-0.427412540756164,0.231,0.286,1,"SIGMAR1","Not significant",0.929329581561828,0.929329581561828
0.117753903246004,0.523324881489526,0.205,0.282,1,"VPS41","Not significant",0.929024688189676,0.929024688189676
0.117803278618886,-0.238695036794033,0.284,0.378,1,"GOLGA7","Not significant",0.928842622398865,0.928842622398865
0.118200085778284,0.706426583788182,0.31,0.313,1,"NCOA1","Not significant",0.927382208285373,0.927382208285373
0.118223348046862,0.525710621519992,0.148,0.211,1,"MRRF","Not significant",0.927296745734143,0.927296745734143
0.118407519677833,0.021847711676569,0.162,0.225,1,"LRRC42","Not significant",0.926620716102222,0.926620716102222
0.118731420034255,-1.69414363784633,0.083,0.116,1,"KIF5C","Not significant",0.925434337980367,0.925434337980367
0.1188965430673,0.564509797349006,0.066,0.101,1,"HERC6","Not significant",0.92483077236719,0.92483077236719
0.118924371149577,0.336527227927202,0.183,0.261,1,"MRPL35","Not significant",0.924729136372139,0.924729136372139
0.11904111731327,0.102473649639087,0.131,0.187,1,"UBE3B","Not significant",0.924303005515347,0.924303005515347
0.119078957510812,0.356399973432054,0.179,0.249,1,"YTHDC2","Not significant",0.924164976085136,0.924164976085136
0.119163369984912,-0.0349634757062907,0.162,0.222,1,"TNPO2","Not significant",0.923857223272066,0.923857223272066
0.119675861313098,0.0438722527370099,0.131,0.186,1,"INTS8","Not significant",0.921993438195882,0.921993438195882
0.119907293960904,-0.104393263090182,0.349,0.449,1,"DDA1","Not significant",0.921154397963507,0.921154397963507
0.120146546971737,-0.350927706279665,0.655,0.702,1,"MAP1LC3B","Not significant",0.920288706363786,0.920288706363786
0.120182476179308,0.057516560447294,0.197,0.266,1,"PYGB","Not significant",0.920158852245469,0.920158852245469
0.120254984214406,0.50014367130552,0.131,0.189,1,"CBR4","Not significant",0.91989691435576,0.91989691435576
0.120327333272238,-0.566117671887338,0.17,0.223,1,"DNALI1","Not significant",0.919635708146903,0.919635708146903
0.120932201542918,0.767035689296289,0.083,0.126,1,"TET1","Not significant",0.917458040824152,0.917458040824152
0.121163370273639,0.645050359817382,0.175,0.243,1,"MAGI1","Not significant",0.916628654859759,0.916628654859759
0.12150647594893,-0.199147765309831,0.293,0.385,1,"CHCHD5","Not significant",0.915400574790479,0.915400574790479
0.121689829857333,1.14361610600192,0.144,0.12,1,"SMYD4","Not significant",0.914745716111777,0.914745716111777
0.121691337885304,0.0689734608527521,0.253,0.345,1,"ESF1","Not significant",0.91474033419803,0.91474033419803
0.12189711798485,0.109404948364384,0.24,0.324,1,"SWAP70","Not significant",0.914006562290333,0.914006562290333
0.122025084353918,-0.678780585121039,0.476,0.516,1,"NUPR1","Not significant",0.913550883450761,0.913550883450761
0.122609376510149,-0.110947575557045,0.279,0.368,1,"URM1","Not significant",0.91147631602556,0.91147631602556
0.122845364155261,0.0888236778478952,0.109,0.158,1,"HNRNPA1P48","Not significant",0.910641227948876,0.910641227948876
0.122939651942254,-0.0519922021756537,0.297,0.396,1,"IFNGR1","Not significant",0.910308020756175,0.910308020756175
0.122952050256991,0.0639339434429158,0.122,0.174,1,"ESS2","Not significant",0.910264224892944,0.910264224892944
0.123135939301082,0.155082277693044,0.21,0.286,1,"PCGF5","Not significant",0.909615172396403,0.909615172396403
0.123144407467448,-0.612411680313752,0.179,0.224,1,"TRPM4","Not significant",0.909585306611542,0.909585306611542
0.123249031627575,-0.0858869316096258,0.279,0.375,1,"TSNAX","Not significant",0.909216484305929,0.909216484305929
0.123313836106348,-0.715089983499432,0.21,0.272,1,"FAM229B","Not significant",0.908988191794239,0.908988191794239
0.123326131086099,0.253249204918599,0.157,0.221,1,"C19orf12","Not significant",0.908944892713998,0.908944892713998
0.123402386710568,0.0300106410138733,0.603,0.619,1,"BUD31","Not significant",0.908676440584742,0.908676440584742
0.123417960442176,-0.259972786984355,0.576,0.615,1,"ATP5MF","Not significant",0.908621634846178,0.908621634846178
0.123488032733866,-0.0470201236932946,0.284,0.376,1,"SF3A3","Not significant",0.908375127987103,0.908375127987103
0.123706753671116,0.0935607544293819,0.638,0.636,1,"SF1","Not significant",0.907606589764314,0.907606589764314
0.123751976786724,0.200985279775905,0.144,0.202,1,"CLCC1","Not significant",0.907447855014924,0.907447855014924
0.123812745758857,-0.616498152863115,0.21,0.157,1,"WIPF1","Not significant",0.907234645075101,0.907234645075101
0.12383637218149,0.48817634539669,0.079,0.118,1,"PSKH1","Not significant",0.907151779243855,0.907151779243855
0.124053365855908,0.77494482689199,0.301,0.307,1,"NSD1","Not significant",0.906391447814045,0.906391447814045
0.124233688195991,0.201044243122174,0.066,0.1,1,"GATA2","Not significant",0.905760621439871,0.905760621439871
0.124403814925624,0.262948676826281,0.445,0.461,1,"RBPJ","Not significant",0.905166301512214,0.905166301512214
0.124465366548155,-0.385022759310754,0.166,0.219,1,"EMILIN2","Not significant",0.904951477560095,0.904951477560095
0.124591130447814,-0.404815363386744,0.144,0.196,1,"MTMR6","Not significant",0.904512873685505,0.904512873685505
0.124750276034056,0.310651334257523,0.131,0.185,1,"KHNYN","Not significant",0.903958484743172,0.903958484743172
0.124780536241458,0.160898208998228,0.581,0.621,1,"ACTR2","Not significant",0.903853152331192,0.903853152331192
0.124905547117716,0.199213495188589,0.144,0.2,1,"ACYP1","Not significant",0.903418273962777,0.903418273962777
0.124932781296463,0.631370173836693,0.354,0.374,1,"AAMDC","Not significant",0.903323591504158,0.903323591504158
0.125180881162608,0.275292586224523,0.17,0.238,1,"PPIP5K2","Not significant",0.902461995723198,0.902461995723198
0.125229512537234,0.734648759771579,0.341,0.336,1,"AK3","Not significant",0.902293309930241,0.902293309930241
0.125243226781758,0.226073546602249,0.463,0.462,1,"EMC4","Not significant",0.902245751695023,0.902245751695023
0.125313666304479,-0.150422604322543,0.131,0.182,1,"MSL2","Not significant",0.902001563666867,0.902001563666867
0.125648223392764,0.74348138533838,0.135,0.193,1,"MMGT1","Not significant",0.90084364774927,0.90084364774927
0.125778038305617,-0.156302266627639,0.319,0.415,1,"PDCD2","Not significant",0.900395183018899,0.900395183018899
0.125970402466364,0.259095716386661,0.275,0.374,1,"IER3IP1","Not significant",0.899731483100587,0.899731483100587
0.126108391428125,-0.202674621917021,0.721,0.696,1,"PKM","Not significant",0.89925601390529,0.89925601390529
0.126325147284059,-0.407430158261918,0.319,0.398,1,"AKIRIN2","Not significant",0.898510186740105,0.898510186740105
0.126445671876209,0.286192618446455,0.114,0.161,1,"ANKRD13C","Not significant",0.898096031582121,0.898096031582121
0.126509607280197,0.419749932890708,0.367,0.363,1,"NXF1","Not significant",0.897876492430109,0.897876492430109
0.126542100540597,0.458892555330396,0.114,0.162,1,"TGIF2","Not significant",0.897764960728626,0.897764960728626
0.126580671424256,0.766153155821609,0.144,0.203,1,"CWC22","Not significant",0.897632605018906,0.897632605018906
0.126708857906213,-0.261706075953437,0.336,0.406,1,"VEZF1","Not significant",0.897193023590739,0.897193023590739
0.126811449803141,0.0276032336403378,0.1,0.145,1,"CCHCR1","Not significant",0.89684153224428,0.89684153224428
0.12751760852264,-0.369271241024664,0.223,0.29,1,"RELB","Not significant",0.894429840671615,0.894429840671615
0.127649678924783,-0.105121878845402,0.148,0.201,1,"SLC22A17","Not significant",0.893980273232392,0.893980273232392
0.127691630416417,0.276277302931049,0.524,0.525,1,"CORO1B","Not significant",0.893837567756845,0.893837567756845
0.128045264008456,0.823095783540695,0.249,0.231,1,"MAML2","Not significant",0.892636480085291,0.892636480085291
0.128104892734945,-0.147446419468086,0.1,0.145,1,"THBS3","Not significant",0.892434282845405,0.892434282845405
0.12815388661508,0.262861630795317,0.127,0.179,1,"C18orf21","Not significant",0.892268218118937,0.892268218118937
0.128327649329146,0.553681048142081,0.328,0.326,1,"ABHD14B","Not significant",0.891679760948735,0.891679760948735
0.129046458982813,-0.208464188595922,0.275,0.376,1,"CDC73","Not significant",0.889253907937808,0.889253907937808
0.129385979438627,0.299482843897082,0.197,0.277,1,"CCDC127","Not significant",0.888112782263433,0.888112782263433
0.129413583054868,0.0425944196774259,0.284,0.376,1,"PIP5K1A","Not significant",0.888020138379928,0.888020138379928
0.129485008052625,0.399328706229855,0.223,0.299,1,"PHKB","Not significant",0.887780511867863,0.887780511867863
0.129496526373325,0.98023464617361,0.105,0.151,1,"TECPR1","Not significant",0.887741880981417,0.887741880981417
0.129801488199367,0.238389047038359,0.659,0.68,1,"EIF3K","Not significant",0.886720328236204,0.886720328236204
0.129828807536962,0.474602235589134,0.38,0.398,1,"TNIP1","Not significant",0.886628931832892,0.886628931832892
0.129990068812281,-0.160559355331621,0.402,0.476,1,"DNAJC1","Not significant",0.886089826345309,0.886089826345309
0.130285586855872,0.554308162220824,0.122,0.174,1,"TTLL5","Not significant",0.885103626460766,0.885103626460766
0.130294246197209,-0.0170761763066207,0.258,0.35,1,"PSPC1","Not significant",0.885074762337883,0.885074762337883
0.130334352396382,-0.0411726069229932,0.882,0.831,1,"GNAS","Not significant",0.884941101632782,0.884941101632782
0.130336138770441,0.0596288966972738,0.074,0.11,1,"CNNM2","Not significant",0.884935149195337,0.884935149195337
0.130565361508552,0.854464702750958,0.083,0.124,1,"FAM161A","Not significant",0.884172024446753,0.884172024446753
0.130672764998736,0.118431470646083,0.332,0.431,1,"MKRN1","Not significant",0.883814919254064,0.883814919254064
0.130900040531167,0.34603142755381,0.428,0.417,1,"NTMT1","Not significant",0.883060218976674,0.883060218976674
0.131138571941854,0.310375583452989,0.245,0.328,1,"IPO5","Not significant",0.882269549975204,0.882269549975204
0.131223626717281,-0.129046744556374,0.087,0.128,1,"PARG","Not significant",0.881987963518691,0.881987963518691
0.13144750009059,-0.181657457757976,0.105,0.15,1,"DZIP3","Not significant",0.881247669026512,0.881247669026512
0.131681549886822,0.851144285252919,0.21,0.187,1,"ANKRD36C","Not significant",0.88047507047223,0.88047507047223
0.131742279803257,0.523329616431461,0.262,0.236,1,"METTL7A","Not significant",0.88027482535323,0.88027482535323
0.131764345109502,-0.333387420733222,0.249,0.305,1,"A1BG","Not significant",0.88020209214761,0.88020209214761
0.131880731427284,-0.299511927732247,0.397,0.476,1,"NDUFA8","Not significant",0.879818652869858,0.879818652869858
0.132125780063587,-0.143369076214782,0.31,0.409,1,"DNAJC4","Not significant",0.879012435625396,0.879012435625396
0.132138202834315,-0.0599535039886987,0.297,0.393,1,"TMEM106B","Not significant",0.878971604175556,0.878971604175556
0.132683696949882,-0.732216366418483,0.074,0.105,1,"TTYH2","Not significant",0.877182436289081,0.877182436289081
0.133363297852682,0.61383144293082,0.105,0.15,1,"FAM114A2","Not significant",0.874963673666605,0.874963673666605
0.133535059090334,0.225510238938457,0.205,0.281,1,"CDK10","Not significant",0.874404697066901,0.874404697066901
0.133611809666366,1.01262114010568,0.07,0.106,1,"TENT5B","Not significant",0.874155153789635,0.874155153789635
0.133667300222656,-0.298002329387873,0.598,0.62,1,"PSMB6","Not significant",0.873974823626527,0.873974823626527
0.133863370178737,0.220996354083949,0.319,0.423,1,"ATP6V1E1","Not significant",0.873338245284978,0.873338245284978
0.134185607836473,0.416441118474144,0.231,0.319,1,"DCAF6","Not significant",0.872294062202703,0.872294062202703
0.134505296555508,0.547100375109522,0.118,0.168,1,"CASD1","Not significant",0.871260613657562,0.871260613657562
0.134633680168276,-0.135522284167367,0.349,0.462,1,"KHSRP","Not significant",0.870846282745704,0.870846282745704
0.134740088579469,-0.115064664189784,0.162,0.22,1,"ZBTB17","Not significant",0.870503171473753,0.870503171473753
0.134742994554982,0.0905374741380311,0.362,0.484,1,"NIPBL","Not significant",0.870493805029558,0.870493805029558
0.134781249149968,-0.221772581584937,0.485,0.565,1,"CCT8","Not significant",0.870370522912942,0.870370522912942
0.134913925626147,0.90778057461677,0.105,0.082,1,"ERCC6","Not significant",0.869943220747234,0.869943220747234
0.134936512570563,-0.334476166481233,0.397,0.481,1,"SUCLG1","Not significant",0.869870518361339,0.869870518361339
0.135033006507453,0.509301849453875,0.131,0.185,1,"ZNF134","Not significant",0.869560062675407,0.869560062675407
0.135063246255281,-0.328267049535072,0.402,0.512,1,"ATP6V0D1","Not significant",0.869462816189857,0.869462816189857
0.13546246789213,0.0771794212125414,0.162,0.133,1,"ANKRD44","Not significant",0.868181016562444,0.868181016562444
0.135573305022744,-0.49072814710442,0.092,0.132,1,"HENMT1","Not significant",0.867825816535664,0.867825816535664
0.135600282876613,0.607221725924456,0.162,0.139,1,"BLMH","Not significant",0.867739404483529,0.867739404483529
0.13588186296878,-0.807990612736429,0.166,0.125,1,"GRASP","Not significant",0.866838507492951,0.866838507492951
0.135904886789225,-0.528528924558941,0.07,0.104,1,"PODXL","Not significant",0.866764926877236,0.866764926877236
0.136169837854233,-0.224383258571615,0.406,0.473,1,"POLR2H","Not significant",0.865919079678224,0.865919079678224
0.13632911011991,1.11261674451004,0.227,0.215,1,"MICALL2","Not significant",0.865411400111055,0.865411400111055
0.136408358298097,0.778149000309851,0.179,0.253,1,"NUP160","Not significant",0.865159017864817,0.865159017864817
0.136461372040836,0.309332452626589,0.611,0.618,1,"NDUFB8","Not significant",0.864990266452212,0.864990266452212
0.136510334589943,0.593957220239938,0.179,0.253,1,"DAXX","Not significant",0.864834468876063,0.864834468876063
0.13665243666976,-0.238655798666722,0.205,0.277,1,"DMAP1","Not significant",0.864382619933294,0.864382619933294
0.136828653808293,0.979105988737763,0.223,0.216,1,"PLPPR2","Not significant",0.86382294583415,0.86382294583415
0.136878646828928,0.199594022569326,0.362,0.345,1,"UBE2L6","Not significant",0.863664296845348,0.863664296845348
0.136935553445505,-0.0444325318709327,0.437,0.51,1,"RPAIN","Not significant",0.863483778596885,0.863483778596885
0.137272527080978,0.41243201562366,0.393,0.423,1,"DCTN6","Not significant",0.862416371219089,0.862416371219089
0.137475505131546,0.711337476413911,0.118,0.168,1,"HIF1AN","Not significant",0.8617746758982,0.8617746758982
0.137496727399037,-0.16106784985921,0.358,0.46,1,"SAMD4B","Not significant",0.86170763848429,0.86170763848429
0.137528450085243,0.345125620896531,0.1,0.144,1,"TRIM39","Not significant",0.861607451383185,0.861607451383185
0.137561790066107,-0.253390609465404,0.485,0.571,1,"TRIM28","Not significant",0.861502181419563,0.861502181419563
0.137753662923566,0.408241544956341,0.122,0.172,1,"ZNF621","Not significant",0.860896844263165,0.860896844263165
0.137892255014345,0.758517271955205,0.175,0.152,1,"CCDC144A","Not significant",0.860460126130115,0.860460126130115
0.138015632353019,0.246312678262655,0.087,0.126,1,"HIC2","Not significant",0.860071720409198,0.860071720409198
0.138239466222897,-0.0828654137967899,0.236,0.316,1,"RARS","Not significant",0.8593679517814,0.8593679517814
0.138261431892461,-0.277616428520814,0.454,0.527,1,"PSMD11","Not significant",0.859298949697369,0.859298949697369
0.138480420087413,0.488808507172699,0.432,0.432,1,"CYTH2","Not significant",0.858611627676217,0.858611627676217
0.138768933489405,0.250996389567373,0.135,0.191,1,"ING5","Not significant",0.857707749473776,0.857707749473776
0.138799698227079,-0.0945123208146237,0.1,0.143,1,"TRAPPC8","Not significant",0.857611478106356,0.857611478106356
0.138851674602218,0.145666379259762,0.197,0.268,1,"CCNT2","Not significant",0.8574488781311,0.8574488781311
0.139013400828382,0.633655279526695,0.271,0.365,1,"MAP2K7","Not significant",0.856943331938048,0.856943331938048
0.139493326310437,0.193057198424138,0.179,0.242,1,"C12orf75","Not significant",0.855446569565163,0.855446569565163
0.139653908557092,0.148800369176243,0.109,0.153,1,"ZNF395","Not significant",0.854946904996822,0.854946904996822
0.140020096238959,0.375232721367082,0.175,0.244,1,"TELO2","Not significant",0.853809628183614,0.853809628183614
0.140118251262953,-0.142596116429813,0.14,0.11,1,"RPS6KA2","Not significant",0.853505291505567,0.853505291505567
0.140195018442121,0.23738088645552,0.59,0.614,1,"RRBP1","Not significant",0.853267417906698,0.853267417906698
0.14030850440052,0.126664129316131,0.17,0.236,1,"THAP12","Not significant",0.852916004650311,0.852916004650311
0.14032067914034,0.197395729807034,0.096,0.137,1,"ATP9B","Not significant",0.852878322024013,0.852878322024013
0.140834121766356,-0.0762451724094986,0.24,0.321,1,"ARHGEF1","Not significant",0.851292110112158,0.851292110112158
0.141078476657183,0.120444011176641,0.188,0.25,1,"MIGA1","Not significant",0.850539238421554,0.850539238421554
0.141143366899544,0.121951564999685,0.21,0.286,1,"DCAF8","Not significant",0.850339526915683,0.850339526915683
0.14120526773678,-0.0642350411517776,0.197,0.268,1,"DYRK4","Not significant",0.850149101397939,0.850149101397939
0.141258228011739,0.868078981199629,0.17,0.147,1,"INPP1","Not significant",0.849986245979163,0.849986245979163
0.141317533997115,-0.237875769832136,0.716,0.752,1,"SQSTM1","Not significant",0.849803949646402,0.849803949646402
0.141577490754793,-0.904760016788003,0.148,0.194,1,"EGFL7","Not significant",0.849005789146625,0.849005789146625
0.141642405568431,0.640238516366825,0.118,0.172,1,"HCG11","Not significant",0.848806706058066,0.848806706058066
0.142179564220779,0.261454629370591,0.249,0.337,1,"MED15","Not significant",0.847162821214835,0.847162821214835
0.142248535116551,-0.235551873568378,0.166,0.221,1,"AGPAT5","Not significant",0.846952197298968,0.846952197298968
0.14248962247686,-0.120820347678437,0.262,0.347,1,"ECHDC1","Not significant",0.846216764182843,0.846216764182843
0.142500662351259,0.224914065154146,0.1,0.142,1,"LRRC40","Not significant",0.846183117025097,0.846183117025097
0.142637011728295,0.322694712584672,0.153,0.214,1,"OSBPL10","Not significant",0.845767768286895,0.845767768286895
0.142785312856517,0.793113039323765,0.127,0.178,1,"TMEM99","Not significant",0.845316462541725,0.845316462541725
0.14317368636578,0.119055986659118,0.336,0.429,1,"COPS2","Not significant",0.844136792895688,0.844136792895688
0.14354699141808,0.896582593359197,0.188,0.167,1,"DOCK1","Not significant",0.843005905391222,0.843005905391222
0.143703363209515,0.577614444759315,0.223,0.304,1,"SCYL2","Not significant",0.842533067591301,0.842533067591301
0.143822475757351,0.533349766861652,0.079,0.116,1,"PACRGL","Not significant",0.842173239581438,0.842173239581438
0.143879667248989,1.75363086520181,0.135,0.113,1,"SLC7A6","Not significant",0.842000575246737,0.842000575246737
0.144088374459679,-0.208227801544427,0.55,0.634,1,"BTG2","Not significant",0.841371058129012,0.841371058129012
0.144154978937582,0.568312217674872,0.166,0.232,1,"DNAAF5","Not significant",0.841170353013719,0.841170353013719
0.144162155364889,0.26208995319348,0.236,0.314,1,"ANAPC13","Not significant",0.841148733190205,0.841148733190205
0.14439430631637,-0.229869169601485,0.603,0.638,1,"C9orf16","Not significant",0.840449931310238,0.840449931310238
0.14444202999434,0.138921726388409,0.279,0.374,1,"PTPN11","Not significant",0.840306416609479,0.840306416609479
0.145172968499998,-0.127690548259588,0.275,0.352,1,"PBXIP1","Not significant",0.838114242617965,0.838114242617965
0.145526273904907,0.259678519818443,0.114,0.159,1,"CERK","Not significant",0.837058590308327,0.837058590308327
0.145723739973434,0.633855429927981,0.092,0.134,1,"TMEM260","Not significant",0.836469691197746,0.836469691197746
0.145730058440092,0.552931471834599,0.223,0.301,1,"CSK","Not significant",0.836450860939097,0.836450860939097
0.145764523662305,-0.0490687825303833,0.419,0.528,1,"ETF1","Not significant",0.836348162248875,0.836348162248875
0.145863397680236,0.110421126385459,0.362,0.461,1,"KMT2C","Not significant",0.836053674383389,0.836053674383389
0.146154297165051,0.469235390341697,0.079,0.115,1,"EPG5","Not significant",0.835188411181439,0.835188411181439
0.146171399982635,-0.353772448679994,0.074,0.107,1,"FAM102B","Not significant",0.835137593484722,0.835137593484722
0.146213204340257,0.28718808954143,0.594,0.619,1,"BCLAF1","Not significant",0.835013404989911,0.835013404989911
0.146232939588989,0.488068301747612,0.341,0.343,1,"NCOR2","Not significant",0.834954789687134,0.834954789687134
0.146366795407656,0.83265356357922,0.074,0.11,1,"ZNF550","Not significant",0.834557435619306,0.834557435619306
0.146754616196855,0.112241526391709,0.153,0.208,1,"PITPNC1","Not significant",0.833408229042593,0.833408229042593
0.14675927445397,-0.295952082438328,0.328,0.425,1,"ELOF1","Not significant",0.833394443968529,0.833394443968529
0.146866378893202,0.154927888446134,0.472,0.488,1,"FBXW5","Not significant",0.833077612870984,0.833077612870984
0.147074192574648,0.553731820468532,0.336,0.351,1,"PRKRA","Not significant",0.832463527175345,0.832463527175345
0.147205640363295,-0.816648877106753,0.511,0.556,1,"HSPA6","Not significant",0.832075549157996,0.832075549157996
0.147226374657054,0.243550788672678,0.245,0.334,1,"NAPG","Not significant",0.832014381968825,0.832014381968825
0.147301273090459,0.377655944076176,0.362,0.363,1,"IFT57","Not significant",0.831793499635495,0.831793499635495
0.147443684165326,-0.0619038818968147,0.1,0.142,1,"ARG2","Not significant",0.831373825966672,0.831373825966672
0.147692530023701,-0.213507951706726,0.707,0.734,1,"HNRNPDL","Not significant",0.830641469830414,0.830641469830414
0.147754039719372,0.249457943401169,0.105,0.143,1,"CELSR2","Not significant",0.830460636308989,0.830460636308989
0.147799994268087,0.460213355463633,0.393,0.408,1,"TNRC6B","Not significant",0.830325582783805,0.830325582783805
0.147830598864518,0.505085008786524,0.38,0.37,1,"DNAJC10","Not significant",0.830235663758462,0.830235663758462
0.147879329336736,0.977071259111509,0.087,0.128,1,"NCKIPSD","Not significant",0.830092527709528,0.830092527709528
0.147939470052769,-0.246394079975865,0.572,0.617,1,"UBE2I","Not significant",0.829915941356501,0.829915941356501
0.148255312081003,1.07096003699607,0.153,0.131,1,"CCDC74A","Not significant",0.828989736640694,0.828989736640694
0.14853523425545,0.0952711984426404,0.166,0.228,1,"KLC2","Not significant",0.828170514510656,0.828170514510656
0.148626826799684,0.116334053184369,0.41,0.513,1,"NDUFB1","Not significant",0.827902794347036,0.827902794347036
0.148670116205189,0.19015973800586,0.432,0.46,1,"SEC13","Not significant",0.827776319114033,0.827776319114033
0.149024013071386,0.220903157191071,0.205,0.278,1,"UBFD1","Not significant",0.826743745653965,0.826743745653965
0.149062689369762,0.668524360967765,0.306,0.297,1,"ANKH","Not significant",0.826631047550214,0.826631047550214
0.149165384856102,-0.177679807565399,0.109,0.082,1,"ARHGAP23","Not significant",0.826331947038548,0.826331947038548
0.149255229315053,0.294646919813275,0.223,0.303,1,"SPATS2","Not significant",0.826070443964846,0.826070443964846
0.149295943020472,0.952474066616756,0.109,0.087,1,"RIN1","Not significant",0.825951993666543,0.825951993666543
0.14936243847969,1.13320944937988,0.183,0.165,1,"SEMA4C","Not significant",0.825758604742772,0.825758604742772
0.149573106269735,0.17976923144922,0.424,0.431,1,"HNRNPL","Not significant",0.825146487010474,0.825146487010474
0.149758266174921,0.0506270836314453,0.114,0.158,1,"FAM228B","Not significant",0.824609196617611,0.824609196617611
0.150210210422938,0.673137094460643,0.144,0.2,1,"FBXO34","Not significant",0.823300545496787,0.823300545496787
0.151581458744827,1.2052233913076,0.14,0.118,1,"ATG2B","Not significant",0.819353917815224,0.819353917815224
0.151613993327178,0.61064483686577,0.336,0.35,1,"ARID4A","Not significant",0.819260713319286,0.819260713319286
0.151802733222587,-0.522589028871443,0.07,0.101,1,"BRCA2","Not significant",0.818720408856869,0.818720408856869
0.151955767276886,0.144789495426216,0.362,0.469,1,"TIAL1","Not significant",0.818282812207958,0.818282812207958
0.152007359405907,0.120191918951724,0.114,0.159,1,"VPS8","Not significant",0.81813538526573,0.81813538526573
0.152124270079947,-0.567227356029596,0.092,0.128,1,"ATG4C","Not significant",0.817801492581185,0.817801492581185
0.152192800778405,-0.370912171408262,0.31,0.388,1,"CETN2","Not significant",0.8176058906414,0.8176058906414
0.152194964144464,0.337866640307892,0.192,0.26,1,"RPF1","Not significant",0.817599717345035,0.817599717345035
0.152580110029117,0.540907802749438,0.166,0.141,1,"SRGAP2C","Not significant",0.816502076260538,0.816502076260538
0.152635136432547,0.283773892088188,0.105,0.148,1,"ZNF397","Not significant",0.816345480783053,0.816345480783053
0.152949708223728,-0.254596292305319,0.437,0.507,1,"SRP19","Not significant",0.815451347165382,0.815451347165382
0.153079832474873,0.489610725884028,0.131,0.182,1,"ZNF143","Not significant",0.81508202172372,0.81508202172372
0.153148160202588,-0.222150586441104,0.485,0.552,1,"NDUFS2","Not significant",0.814888216086682,0.814888216086682
0.153443827523357,-0.2412503736884,0.755,0.741,1,"COX5B","Not significant",0.814050576938653,0.814050576938653
0.153762823815778,-0.208782678471308,0.476,0.533,1,"ACSL3","Not significant",0.813148653892822,0.813148653892822
0.153847091125749,0.413855082399799,0.148,0.204,1,"TPBG","Not significant",0.8129107107911,0.8129107107911
0.154212404972427,0.428304553073768,0.079,0.115,1,"AC020915.3","Not significant",0.811880689875311,0.811880689875311
0.154232661365869,0.388071324448651,0.109,0.156,1,"POFUT1","Not significant",0.811823647368441,0.811823647368441
0.154288072480431,0.498043828166336,0.227,0.309,1,"ELOA","Not significant",0.811667646562603,0.811667646562603
0.154326943407323,0.0661371811460314,0.092,0.13,1,"SMIM8","Not significant",0.811558245345707,0.811558245345707
0.154409538309152,-0.406287524666569,0.576,0.644,1,"CDV3","Not significant",0.811325875586526,0.811325875586526
0.154561406264868,0.00920287776746365,0.336,0.424,1,"RNPEP","Not significant",0.810898939516225,0.810898939516225
0.154568014638438,0.560495306060822,0.397,0.416,1,"EIF4G3","Not significant",0.810880371369797,0.810880371369797
