"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","significance"
0.621609053624525,1.3636269714202,0.008,0.014,1,"AC015987.1","Not Sig"
0.622003466559826,0.285269417964462,0.017,0.024,1,"LINC01480","Not Sig"
0.622075628312868,3.28720271187999,0.017,0.012,1,"PCDHB12","Not Sig"
0.622102046569714,2.43530764204062,0.008,0.014,1,"POU5F1B","Not Sig"
0.622102046569714,1.71598410098913,0.008,0.014,1,"RGS6","Not Sig"
0.622595209095602,2.90156772515079,0.008,0.014,1,"DDC","Not Sig"
0.62285609599403,0.319517445854235,0.433,0.508,1,"TRAM1","Not Sig"
0.623067173441162,1.42329234528787,0.15,0.146,1,"MIR181A1HG","Not Sig"
0.623432712960756,0.455478096641409,0.283,0.299,1,"ZBTB1","Not Sig"
0.623737030596092,0.574548497685712,0.125,0.119,1,"SLC12A4","Not Sig"
0.624045934238896,0.744435127574918,0.317,0.362,1,"CALCOCO2","Not Sig"
0.6241416668403,0.320641286954255,0.367,0.449,1,"PTK2","Not Sig"
0.624166534430761,-0.876144896530565,0.017,0.023,1,"AL078590.3","Not Sig"
0.624563379705007,2.51463338432577,0.025,0.019,1,"LANCL3","Not Sig"
0.624636033130805,1.27694191498238,0.042,0.053,1,"ZNF471","Not Sig"
0.624662626513575,-0.118848253217144,0.008,0.013,1,"LSMEM2","Not Sig"
0.624767936566574,0.386924765582495,0.1,0.121,1,"FOXJ2","Not Sig"
0.624863194870486,0.99346242237983,0.017,0.024,1,"AL158212.2","Not Sig"
0.624999347381261,0.853384083063766,0.225,0.278,1,"AEBP2","Not Sig"
0.625092272081342,0.476089689131533,0.458,0.506,1,"SLTM","Not Sig"
0.625162617506725,1.93985931298057,0.05,0.043,1,"ZNF862","Not Sig"
0.625361249759472,0.239657380578334,0.667,0.724,1,"HNRNPA3","Not Sig"
0.625591574196108,1.09807099381234,0.2,0.254,1,"EP400","Not Sig"
0.626125503761455,0.341351872549416,0.483,0.585,1,"PRPF38B","Not Sig"
0.626480094928856,1.09613717187761,0.225,0.238,1,"HIVEP1","Not Sig"
0.627058131123879,0.731921042396076,0.142,0.169,1,"NCKAP5L","Not Sig"
0.627110812963682,1.01808066558164,0.283,0.354,1,"TLK2","Not Sig"
0.627437786383917,0.223731046259466,0.008,0.014,1,"UNC79","Not Sig"
0.627461844623526,1.26924433565033,0.133,0.13,1,"PRH1","Not Sig"
0.627603644008826,0.602362612552076,0.008,0.014,1,"BX323046.1","Not Sig"
0.627879188381804,1.4802947874188,0.117,0.142,1,"ATRN","Not Sig"
0.627974378351767,0.70370848658828,0.067,0.083,1,"STEAP3","Not Sig"
0.628328636134003,0.993158607182091,0.008,0.013,1,"SV2C","Not Sig"
0.628370804764531,0.112436008276597,0.508,0.617,1,"HNRNPD","Not Sig"
0.628765173825954,0.828236366790445,0.008,0.014,1,"AC139887.4","Not Sig"
0.629031472630298,0.356831393042991,0.358,0.45,1,"NUTF2","Not Sig"
0.62944926429614,0.620282279161527,0.4,0.477,1,"LAP3","Not Sig"
0.629636692264867,0.491483605853761,0.217,0.222,1,"BMP2K","Not Sig"
0.629805507231101,1.16222733668465,0.217,0.229,1,"SLC25A32","Not Sig"
0.629927623215242,1.94537182540925,0.008,0.014,1,"LINC00562","Not Sig"
0.630071608915519,0.763802438945406,0.183,0.225,1,"ZNF92","Not Sig"
0.630093762341606,1.82981872773467,0.008,0.014,1,"LINC00887","Not Sig"
0.63026604171038,0.94588125218287,0.133,0.163,1,"CEP295","Not Sig"
0.630565318412506,2.0505695503974,0.108,0.103,1,"CASC15","Not Sig"
0.631066478819612,0.46341300855072,0.55,0.614,1,"VCP","Not Sig"
0.631901428389954,1.00470190062556,0.192,0.241,1,"SAMD1","Not Sig"
0.632303638340444,-0.946277088179874,0.05,0.041,1,"FRZB","Not Sig"
0.632788662528445,0.802957117738065,0.408,0.499,1,"CD55","Not Sig"
0.632914163951738,0.13475830254376,0.392,0.49,1,"CMTM6","Not Sig"
0.632930671922666,0.657077522097815,0.167,0.208,1,"GIGYF1","Not Sig"
0.633152190798692,0.81694052353161,0.183,0.186,1,"LRP6","Not Sig"
0.633185271229239,0.982704391442586,0.042,0.034,1,"SEMA6D","Not Sig"
0.633573961881105,0.882741382690766,0.175,0.219,1,"FAM193A","Not Sig"
0.633614842289476,1.05421306896224,0.2,0.26,1,"ELAC2","Not Sig"
0.634431866084005,-0.432740946340175,0.008,0.013,1,"CCDC152","Not Sig"
0.63463969675567,2.7031743664302,0.017,0.012,1,"FBXO24","Not Sig"
0.634884715360237,0.622585958383401,0.042,0.034,1,"POU3F1","Not Sig"
0.635017601279394,0.217900392460688,0.008,0.013,1,"ADAMTS18","Not Sig"
0.635099519542192,1.39921814941005,0.308,0.35,1,"ATF6B","Not Sig"
0.63510581943923,-0.77832031135151,0.008,0.013,1,"AP000919.4","Not Sig"
0.635352838905268,0.193776085508486,0.008,0.013,1,"AC112907.3","Not Sig"
0.635369587399327,0.44804193300264,0.092,0.11,1,"SNX33","Not Sig"
0.63609320902142,0.979835803419934,0.192,0.194,1,"TRPM7","Not Sig"
0.636288422327542,0.350168303636774,0.283,0.34,1,"PNKP","Not Sig"
0.636331748466791,1.09944678641833,0.117,0.108,1,"SLC23A2","Not Sig"
0.636359000022702,0.315943728571165,0.008,0.013,1,"AC007336.1","Not Sig"
0.636750666468373,1.03931844896211,0.042,0.053,1,"SMCR5","Not Sig"
0.636975285017785,0.912213670497645,0.333,0.372,1,"RALGDS","Not Sig"
0.637014978006539,-1.62526185168461,0.175,0.194,1,"PPP1R14A","Not Sig"
0.63703014725982,0.895180764894875,0.008,0.013,1,"AL731661.1","Not Sig"
0.637275371100919,0.595230887520438,0.192,0.231,1,"SEC24D","Not Sig"
0.637365832572753,1.26945461852222,0.008,0.013,1,"ACY1","Not Sig"
0.637702558379672,-0.160808375170427,0.675,0.696,1,"SELENOW","Not Sig"
0.63780685000914,1.53324145369311,0.15,0.142,1,"FXYD6","Not Sig"
0.63792070846,1.21037173364266,0.142,0.166,1,"CAMK1","Not Sig"
0.638037426379229,1.75207561555646,0.008,0.013,1,"AC074050.4","Not Sig"
0.638448012013894,0.57729153204374,0.433,0.575,1,"RAB5C","Not Sig"
0.638506534432356,0.71568592683615,0.392,0.464,1,"REXO2","Not Sig"
0.638541316789591,3.33951324107439,0.008,0.013,1,"CDR1","Not Sig"
0.638621020441364,0.449087719024568,0.442,0.525,1,"RB1CC1","Not Sig"
0.63870931737458,3.12602128006878,0.008,0.013,1,"AC140912.1","Not Sig"
0.638961932544317,1.17195427156787,0.108,0.134,1,"MAPK7","Not Sig"
0.63897456302539,1.30342314631954,0.017,0.024,1,"IDH1-AS1","Not Sig"
0.639240347917451,1.61563906559175,0.025,0.019,1,"ZBTB7C","Not Sig"
0.639309441780598,-0.68549597294965,0.075,0.087,1,"AC009041.2","Not Sig"
0.639324569224037,1.71374531758256,0.025,0.034,1,"DBF4B","Not Sig"
0.640170078893325,-0.453919531852722,0.008,0.013,1,"HIF1A-AS2","Not Sig"
0.640246851016504,0.393160952518958,0.017,0.023,1,"CABP4","Not Sig"
0.640355786088683,0.743161013286569,0.275,0.305,1,"SMAD5","Not Sig"
0.640359277457591,0.721798853533443,0.342,0.438,1,"GINM1","Not Sig"
0.640412957057138,1.00253890159578,0.183,0.231,1,"PRR14L","Not Sig"
0.640832819682026,1.08766561700761,0.125,0.15,1,"MOSPD2","Not Sig"
0.640872975909011,1.18323035740032,0.033,0.027,1,"AC025171.2","Not Sig"
0.640957102871287,-2.08765374134163,0.008,0.013,1,"IRF4","Not Sig"
0.641213880112328,1.04650721671885,0.125,0.153,1,"NSMF","Not Sig"
0.64146719287858,2.05177851844578,0.033,0.027,1,"PIP5K1B","Not Sig"
0.64155380575961,1.27757727254513,0.05,0.063,1,"POLR2J2","Not Sig"
0.641615245962208,0.964856360127213,0.108,0.132,1,"KLHL23","Not Sig"
0.641975336073232,0.932011216267645,0.058,0.072,1,"MSANTD4","Not Sig"
0.642736527327851,-0.190751134107131,0.025,0.033,1,"AC025259.3","Not Sig"
0.643237030853172,0.983656514388269,0.142,0.138,1,"CD99L2","Not Sig"
0.643726010759247,1.18315399273718,0.225,0.237,1,"RPRD1A","Not Sig"
0.643785117104195,1.30402355669143,0.017,0.012,1,"AL645933.2","Not Sig"
0.643849962608916,0.694530228729501,0.325,0.422,1,"NRIP1","Not Sig"
0.643894264870163,1.06147813073074,0.2,0.252,1,"TPP2","Not Sig"
0.643896176720093,1.61233528605424,0.033,0.043,1,"NRSN2-AS1","Not Sig"
0.644614173232536,-1.40891383856632,0.017,0.023,1,"TCHH","Not Sig"
0.644646226262376,0.468899368657259,0.058,0.071,1,"TPK1","Not Sig"
0.644958697916449,0.739281147212738,0.45,0.509,1,"DDAH2","Not Sig"
0.645051355187636,0.17743600851184,0.2,0.194,1,"NBL1","Not Sig"
0.645092957269141,0.159993685152381,0.25,0.301,1,"VPS13C","Not Sig"
0.645344000064126,0.5559680012479,0.058,0.051,1,"U2AF1L5","Not Sig"
0.645552752013922,1.66092766005945,0.025,0.02,1,"C2CD4C","Not Sig"
0.645920882501991,0.895126417743317,0.025,0.019,1,"DZIP1L","Not Sig"
0.646269370111878,1.4254625450913,0.008,0.013,1,"AC137630.2","Not Sig"
0.646306266547383,1.09114449226262,0.308,0.354,1,"BAZ2A","Not Sig"
0.646377757011996,0.617477582729955,0.467,0.515,1,"TRAPPC1","Not Sig"
0.646439137197919,1.78852017830394,0.008,0.013,1,"DLGAP3","Not Sig"
0.647262401439148,-0.123441186275412,0.342,0.342,1,"SLC12A2","Not Sig"
0.647436524678659,1.40865609503852,0.033,0.043,1,"CA3-AS1","Not Sig"
0.648166752112904,0.77258288655343,0.133,0.159,1,"NUDT15","Not Sig"
0.64820134199552,1.11269320391185,0.017,0.012,1,"SMIM10L2A","Not Sig"
0.648242139331414,0.363317049004714,0.325,0.396,1,"SVIP","Not Sig"
0.64826458489962,0.810552075774062,0.267,0.334,1,"SDCCAG8","Not Sig"
0.648378084694029,1.00386911265557,0.183,0.225,1,"GTF2A1","Not Sig"
0.649152496856578,0.141974234384954,0.475,0.58,1,"FAM96B","Not Sig"
0.649375029760534,0.853745932522989,0.017,0.023,1,"TACR2","Not Sig"
0.649389603131728,0.948230002950715,0.292,0.327,1,"MIER1","Not Sig"
0.649486125780776,0.920034048345041,0.008,0.013,1,"SLC25A30-AS1","Not Sig"
0.649893607323298,1.56719985743351,0.025,0.033,1,"FAM72D","Not Sig"
0.650010876650436,0.899254664987419,0.192,0.194,1,"COG3","Not Sig"
0.650042928728091,0.714102407067206,0.033,0.043,1,"ZNF624","Not Sig"
0.650503033152563,1.47750359940951,0.133,0.131,1,"MTA2","Not Sig"
0.650904538600545,1.30275816572937,0.033,0.027,1,"LATS2-AS1","Not Sig"
0.651026283385365,1.50951186975412,0.008,0.013,1,"AC244517.1","Not Sig"
0.651314091401787,0.819178951235064,0.125,0.153,1,"U2AF1","Not Sig"
0.651411096139174,0.894280219288483,0.108,0.103,1,"DPY19L1","Not Sig"
0.651440675274328,1.25609374857059,0.017,0.023,1,"SCOC-AS1","Not Sig"
0.651440675274328,1.15723692873849,0.017,0.023,1,"AC006449.2","Not Sig"
0.651466660306784,0.461649627759378,0.192,0.239,1,"TBC1D23","Not Sig"
0.651519468676494,-0.464921422597572,0.05,0.06,1,"EVA1A","Not Sig"
0.651526177767542,0.433927388907032,0.125,0.116,1,"KIF5C","Not Sig"
0.651583915316115,2.00253972816295,0.083,0.076,1,"IL11RA","Not Sig"
0.652091710007145,0.635142895915555,0.375,0.421,1,"PHF14","Not Sig"
0.652943346923959,-0.492034722412207,0.017,0.023,1,"AC007950.2","Not Sig"
0.653082145355994,0.980036375473668,0.008,0.013,1,"CASTOR2","Not Sig"
0.653114222293133,0.152018322418388,0.142,0.169,1,"USP18","Not Sig"
0.653309565393666,1.79117614949228,0.017,0.012,1,"AC107982.3","Not Sig"
0.6539453078535,0.807800627478045,0.242,0.312,1,"KIAA0319L","Not Sig"
0.654061530970759,-0.246474452282726,0.092,0.107,1,"SLC35A5","Not Sig"
0.65407484791426,0.918569522272763,0.142,0.167,1,"FAM92A","Not Sig"
0.654625773341233,2.04213851080335,0.008,0.013,1,"AC006213.1","Not Sig"
0.654625773419924,1.64669026748959,0.008,0.013,1,"AC025682.1","Not Sig"
0.654826602956931,1.3686025351779,0.033,0.027,1,"MCF2L2","Not Sig"
0.655099149064664,0.591318765641343,0.017,0.023,1,"AP000487.1","Not Sig"
0.655220270196228,0.186671783565037,0.033,0.042,1,"FZD9","Not Sig"
0.655262005128994,0.801097608853536,0.05,0.062,1,"PCYOX1L","Not Sig"
0.655360334777867,1.56765640294272,0.083,0.101,1,"FAM229A","Not Sig"
0.655427308533955,0.829378995433005,0.092,0.11,1,"TUBG2","Not Sig"
0.655487873528879,1.6447494106692,0.1,0.122,1,"PLEKHF1","Not Sig"
0.656138997109892,0.799264809874956,0.317,0.412,1,"ZC3H13","Not Sig"
0.656506968618532,0.711080439762477,0.242,0.305,1,"MED13L","Not Sig"
0.656841840271117,2.77144809826893,0.017,0.012,1,"GLS2","Not Sig"
0.656869070818681,0.633308428558555,0.2,0.252,1,"DAXX","Not Sig"
0.657274982906938,0.461117898033964,0.117,0.109,1,"GASAL1","Not Sig"
0.6572972790279,0.633769871319931,0.308,0.339,1,"BCL2L1","Not Sig"
0.657492370895441,1.69384738293171,0.158,0.164,1,"GNG12","Not Sig"
0.657594455032918,0.365126262036358,0.375,0.406,1,"NR2F2","Not Sig"
0.658007009698445,0.873808214743562,0.317,0.355,1,"FNBP1L","Not Sig"
0.658947470125135,1.34821773023004,0.142,0.174,1,"HS2ST1","Not Sig"
0.659026819852589,1.86204566968861,0.05,0.043,1,"PLIN5","Not Sig"
0.659297470893299,0.921677652039094,0.008,0.013,1,"AC245052.7","Not Sig"
0.659303966986033,0.76665594427718,0.375,0.44,1,"SPSB3","Not Sig"
0.659679683498706,0.641049952245887,0.108,0.132,1,"XPO4","Not Sig"
0.659807207095525,0.991996112311952,0.225,0.241,1,"PDS5B","Not Sig"
0.659989824347132,0.657504514940048,0.008,0.013,1,"AC012360.1","Not Sig"
0.65999726924465,0.407766556318323,0.458,0.562,1,"PSMA1","Not Sig"
0.660289794171157,0.407579895117475,0.075,0.09,1,"PRICKLE1","Not Sig"
0.661199240769215,0.868281884349163,0.233,0.278,1,"LMBRD1","Not Sig"
0.661202143467382,0.999590377854687,0.008,0.013,1,"JARID2-AS1","Not Sig"
0.661445276120957,-0.116620581835422,0.017,0.012,1,"AC011498.1","Not Sig"
0.661808950770446,0.194456373682005,0.225,0.277,1,"NBEAL1","Not Sig"
0.662068630321488,1.11616016245839,0.008,0.013,1,"PLXNB3","Not Sig"
0.662106054818394,-1.29006794090726,0.008,0.013,1,"BCL11B","Not Sig"
0.662287108867805,-0.231690649925026,0.017,0.023,1,"AC100786.1","Not Sig"
0.662576716150964,0.920930732428901,0.017,0.023,1,"ZGLP1","Not Sig"
0.662666035613428,0.358981567389842,0.3,0.331,1,"HIPK2","Not Sig"
0.662767916953494,0.642441637464751,0.258,0.318,1,"RBM33","Not Sig"
0.663257444905783,0.56728734878311,0.35,0.399,1,"CCSER2","Not Sig"
0.663455950530169,1.99084256632175,0.008,0.013,1,"AL133410.1","Not Sig"
0.663602226009312,1.15989654397784,0.025,0.033,1,"MAMLD1","Not Sig"
0.663629446841467,2.24219976803789,0.008,0.013,1,"CCDC168","Not Sig"
0.664836376814808,-0.776583858744019,0.058,0.068,1,"KLHL6","Not Sig"
0.664979720501313,0.431271581990841,0.233,0.284,1,"RNF144B","Not Sig"
0.665937268700125,1.16073538159809,0.2,0.209,1,"CASP8AP2","Not Sig"
0.666246279193005,1.96225410659494,0.025,0.033,1,"GSDMB","Not Sig"
0.666739855583374,0.922157449915004,0.258,0.289,1,"CTR9","Not Sig"
0.666801940730034,0.940794058197749,0.158,0.189,1,"PDP1","Not Sig"
0.66704951739754,0.610701569956689,0.008,0.013,1,"AL359921.2","Not Sig"
0.667166490324202,0.375601126687915,0.483,0.596,1,"KHDRBS1","Not Sig"
0.667360907240269,0.405888999000742,0.192,0.239,1,"ASMTL","Not Sig"
0.667719383670141,2.331202209911,0.025,0.033,1,"AC040977.1","Not Sig"
0.668148372625762,0.396411425705362,0.25,0.315,1,"CYB5B","Not Sig"
0.668579876876123,1.05104686767892,0.2,0.245,1,"CLN5","Not Sig"
0.669337019923548,-0.668210222148699,0.008,0.013,1,"ALDH1A2","Not Sig"
0.670071047279751,3.09383582884437,0.025,0.02,1,"ZNF221","Not Sig"
0.670103296696351,0.617365727812,0.042,0.035,1,"ZFP69B","Not Sig"
0.670190867919489,0.420663963590982,0.033,0.042,1,"CCDC9B","Not Sig"
0.670593769457617,1.08753230924822,0.058,0.071,1,"HERC3","Not Sig"
0.670738167392099,0.139403269273003,0.55,0.594,1,"PPP4C","Not Sig"
0.670762138238252,0.232644270881868,0.45,0.531,1,"KPNB1","Not Sig"
0.670768658764559,1.1785970232166,0.042,0.052,1,"ZNF585B","Not Sig"
0.67087332467687,0.633590026956651,0.325,0.413,1,"NUTM2B-AS1","Not Sig"
0.671265159542479,2.29351043473195,0.033,0.028,1,"AC009961.1","Not Sig"
0.671451287985553,2.37272831614913,0.017,0.013,1,"LINC01270","Not Sig"
0.671546207122003,1.94769192247341,0.008,0.013,1,"CYP17A1-AS1","Not Sig"
0.671638046546527,1.10695450497095,0.05,0.062,1,"ZNF597","Not Sig"
0.67186542931817,-0.270063379426693,0.067,0.079,1,"LACC1","Not Sig"
0.672013947579175,1.36212725950497,0.075,0.069,1,"AC003102.1","Not Sig"
0.672286464321986,-1.19912505845979,0.017,0.022,1,"PRKG1","Not Sig"
0.672398441654389,1.0345309973534,0.033,0.042,1,"ZC4H2","Not Sig"
0.672416950217459,0.990179912656261,0.317,0.361,1,"FBXO11","Not Sig"
0.672539074297907,1.11938079808152,0.275,0.341,1,"IWS1","Not Sig"
0.672546838238901,0.277315940179759,0.325,0.405,1,"EBPL","Not Sig"
0.672734863514987,0.51712816115132,0.4,0.462,1,"UFM1","Not Sig"
0.672781174376404,0.102195864441511,0.783,0.833,1,"DNAJA1","Not Sig"
0.673452676567693,0.822591571498806,0.033,0.042,1,"ZNF410","Not Sig"
0.673707192419296,1.36170946918853,0.033,0.028,1,"AC130650.2","Not Sig"
0.674816685385935,2.32566689779354,0.042,0.036,1,"MMAA","Not Sig"
0.675591548194676,0.562213974782784,0.033,0.042,1,"AC036176.1","Not Sig"
0.675773188692502,0.570922677226699,0.017,0.023,1,"LRRC69","Not Sig"
0.675899564963151,-2.20844596175022,0.283,0.243,1,"LAPTM5","Not Sig"
0.676420755160333,0.500056841051813,0.275,0.343,1,"TIA1","Not Sig"
0.676424123196883,1.26133674358856,0.025,0.032,1,"ZNF286B","Not Sig"
0.676549740250363,1.13385782905186,0.108,0.105,1,"ARL17A","Not Sig"
0.677164702875011,0.315471368795672,0.233,0.284,1,"PCGF5","Not Sig"
0.677361180098974,1.30763871174317,0.2,0.249,1,"LEMD2","Not Sig"
0.677496712984085,-0.17791327160706,0.333,0.382,1,"PHLDA1","Not Sig"
0.678073922775015,0.127725296846233,0.133,0.155,1,"PRKCA","Not Sig"
0.678274125795229,1.94189118722658,0.05,0.044,1,"SLC16A5","Not Sig"
0.678315675604662,-1.24518243728572,0.017,0.022,1,"LINC01285","Not Sig"
0.678892175861477,1.31423064168957,0.092,0.087,1,"SNX25","Not Sig"
0.679225764596584,0.89622234784394,0.008,0.013,1,"PRR4","Not Sig"
0.679303639049704,0.978512929911174,0.158,0.193,1,"CBWD5","Not Sig"
0.67985016249373,1.51583254888323,0.033,0.042,1,"CNTNAP3","Not Sig"
0.67988219465196,0.722916040717236,0.217,0.266,1,"DGCR2","Not Sig"
0.680004986075903,2.632756479099,0.05,0.044,1,"AL135999.1","Not Sig"
0.680111410098138,1.82605320024504,0.008,0.013,1,"GPR3","Not Sig"
0.680282776775131,1.25713277557942,0.1,0.095,1,"CNEP1R1","Not Sig"
0.6805211136205,0.399975957495643,0.35,0.392,1,"JPX","Not Sig"
0.680541571105404,0.759996647299453,0.283,0.319,1,"AP3B1","Not Sig"
0.680767180259856,-0.26100467322888,0.017,0.022,1,"SH3TC2","Not Sig"
0.681757893681515,0.188612995433489,0.267,0.315,1,"MX1","Not Sig"
0.681824373213908,1.14724436344629,0.167,0.209,1,"FAM160B2","Not Sig"
0.682382360399615,1.05424312793926,0.217,0.267,1,"GRIPAP1","Not Sig"
0.682902768426557,1.708712122306,0.142,0.171,1,"TEX10","Not Sig"
0.683016016335527,-0.891700610740415,0.025,0.031,1,"PHACTR3","Not Sig"
0.683314464552484,0.428139273652949,0.333,0.421,1,"LRRFIP2","Not Sig"
0.683651805757821,0.129485322405095,0.042,0.051,1,"LAMA3","Not Sig"
0.683961590344869,-0.472482568893896,0.017,0.022,1,"WDFY4","Not Sig"
0.684003600718915,2.0707962525412,0.025,0.02,1,"SCNN1D","Not Sig"
0.684472275212656,-1.34800435281841,0.008,0.012,1,"AC243829.4","Not Sig"
0.684801830069701,0.315579527046888,0.183,0.21,1,"CDKN2B","Not Sig"
0.684931236268856,0.470449416982598,0.067,0.08,1,"IL1RAP","Not Sig"
0.685276112942935,-1.03247209545531,0.033,0.041,1,"FMO2","Not Sig"
0.685531535981602,-0.153377911215136,0.7,0.745,1,"H2AFZ","Not Sig"
0.685730474608785,1.05673955869497,0.008,0.012,1,"AL109797.1","Not Sig"
0.685873282109124,0.951259402213829,0.258,0.326,1,"PLEKHA3","Not Sig"
0.686659684058677,1.11699491918496,0.008,0.013,1,"LRP4-AS1","Not Sig"
0.68667165480543,-1.484842904531,0.025,0.02,1,"TIMP4","Not Sig"
0.686952782325314,2.02345018649794,0.017,0.013,1,"AC105760.2","Not Sig"
0.686997131250972,0.103541743391043,0.367,0.451,1,"SAFB2","Not Sig"
0.687017416606464,0.539755223775265,0.008,0.013,1,"AL133163.2","Not Sig"
0.687129626322397,1.76867459546396,0.017,0.013,1,"AP002761.3","Not Sig"
0.68730990367299,0.238356231993658,0.342,0.424,1,"PNPLA8","Not Sig"
0.687733091930084,0.869169370001979,0.008,0.013,1,"AC011043.1","Not Sig"
0.687837173441506,1.43092935755046,0.017,0.013,1,"AC011825.4","Not Sig"
0.687912054431398,1.1889628681561,0.008,0.013,1,"AL022326.1","Not Sig"
0.68819104955958,1.3463917500373,0.017,0.013,1,"RAD21-AS1","Not Sig"
0.688298034700591,0.492394847929275,0.342,0.385,1,"BLOC1S6","Not Sig"
0.688376064713537,2.22999872586211,0.033,0.028,1,"AC048341.2","Not Sig"
0.688412318331626,0.257091778670369,0.433,0.512,1,"TCEAL4","Not Sig"
0.688416597755527,1.80113967091538,0.217,0.271,1,"ASL","Not Sig"
0.688758176709057,1.11077375771971,0.058,0.07,1,"MTM1","Not Sig"
0.689087141589142,-0.261167623932114,0.108,0.12,1,"BACE1","Not Sig"
0.689344383675348,2.13739500875286,0.008,0.013,1,"AC026691.1","Not Sig"
0.690414731132079,2.62779207846033,0.042,0.036,1,"KIAA0391","Not Sig"
0.69067009040371,1.30568272664292,0.017,0.013,1,"KIF26B","Not Sig"
0.6911716450224,0.433120853970605,0.508,0.585,1,"CBX3","Not Sig"
0.691412581095037,-0.174212490200231,0.258,0.291,1,"SIPA1L2","Not Sig"
0.692063900204101,0.319042997054769,0.325,0.347,1,"TMEM8A","Not Sig"
0.692800076129233,1.10962099025636,0.067,0.08,1,"MED18","Not Sig"
0.693406418436323,1.26597940162589,0.092,0.107,1,"EXOC6B","Not Sig"
0.693552797296771,0.524248308224586,0.05,0.06,1,"AL365203.2","Not Sig"
0.694009818990479,0.362262038479143,0.242,0.297,1,"USP33","Not Sig"
0.694281107536944,0.598784588840524,0.133,0.162,1,"DPY19L4","Not Sig"
0.694511545020027,-2.24398733535808,0.025,0.031,1,"MEG3","Not Sig"
0.694613880341327,2.67050015217813,0.075,0.09,1,"PSMG3-AS1","Not Sig"
0.694862742358185,0.560483861709614,0.425,0.521,1,"MTRNR2L8","Not Sig"
0.695254463476227,1.31729102504401,0.217,0.27,1,"FAR1","Not Sig"
0.69525858805631,1.72361803926582,0.025,0.02,1,"TRIM17","Not Sig"
0.695284915826566,0.342483859743006,0.008,0.012,1,"AC013400.1","Not Sig"
0.695518768818764,1.89799376152657,0.042,0.036,1,"ZSWIM3","Not Sig"
0.695559350094064,0.873319589294819,0.217,0.267,1,"LIMK2","Not Sig"
0.695827200426603,0.349348281696116,0.008,0.012,1,"AL161935.3","Not Sig"
0.696129271336196,0.759948282206683,0.333,0.421,1,"OSTF1","Not Sig"
0.696568123808202,0.662079467538298,0.008,0.012,1,"AC008040.5","Not Sig"
0.696859352460639,0.349065884070543,0.508,0.622,1,"SRSF10","Not Sig"
0.696912236127631,1.03942278317867,0.008,0.012,1,"ANGPTL6","Not Sig"
0.697289421828267,0.720904014908619,0.383,0.473,1,"SRSF1","Not Sig"
0.697394826349136,0.891881808435167,0.108,0.13,1,"C1R","Not Sig"
0.697815372901914,-1.38750810659151,0.025,0.02,1,"CD248","Not Sig"
0.697976309251937,-1.22881961263236,0.575,0.553,1,"TUBA1A","Not Sig"
0.69812705094224,0.43709421725525,0.017,0.013,1,"MYOM2","Not Sig"
0.698385254706724,0.194843728820602,0.583,0.687,1,"ATF4","Not Sig"
0.698425063437685,1.01316582266531,0.167,0.169,1,"RBM12B","Not Sig"
0.69853448500082,0.722109476041375,0.283,0.321,1,"CAMSAP2","Not Sig"
0.698640585281172,1.14797771191651,0.292,0.328,1,"TNRC6A","Not Sig"
0.698722006538821,1.56930551741891,0.008,0.012,1,"PDE6A","Not Sig"
0.698868130414731,1.20901396931889,0.108,0.104,1,"RAB11B-AS1","Not Sig"
0.698903078001873,2.89720727913361,0.008,0.012,1,"RAB40AL","Not Sig"
0.699038636303283,1.52680207031052,0.092,0.11,1,"RARA-AS1","Not Sig"
0.699084166595737,3.45128147968628,0.008,0.012,1,"AC093227.1","Not Sig"
0.699327915162197,0.144858123605636,0.208,0.25,1,"MAGEH1","Not Sig"
0.699567691689427,2.51648360923494,0.033,0.028,1,"AC104695.3","Not Sig"
0.699982749843458,1.17767624969098,0.158,0.163,1,"TP53","Not Sig"
0.700162177551697,0.178666615167191,0.433,0.519,1,"NCOR1","Not Sig"
0.701169069668228,0.584416275317461,0.017,0.022,1,"KTN1-AS1","Not Sig"
0.701216787207928,0.779051742429468,0.233,0.287,1,"RELB","Not Sig"
0.701468339274739,0.245933076095504,0.475,0.598,1,"DAZAP2","Not Sig"
0.70162026731721,1.21238383278212,0.167,0.17,1,"ZNF621","Not Sig"
0.701669003052183,0.387384461188362,0.008,0.012,1,"AL159169.2","Not Sig"
0.701835206982352,1.04451900748568,0.158,0.194,1,"CLK4","Not Sig"
0.702763809149891,-0.752012266892837,0.008,0.012,1,"LINC01736","Not Sig"
0.703109134393966,0.671694896301564,0.017,0.013,1,"AL354733.3","Not Sig"
0.703217553094343,1.55631175333575,0.042,0.05,1,"TESK2","Not Sig"
0.703219502610718,-1.66436024368207,0.142,0.149,1,"MYLK","Not Sig"
0.703250868035526,0.537057513365642,0.358,0.455,1,"TEX264","Not Sig"
0.70378309010623,1.40475532137937,0.242,0.267,1,"MANSC1","Not Sig"
0.704040439587401,1.97341927947165,0.025,0.032,1,"ZNF112","Not Sig"
0.704677628667317,0.297408299775258,0.042,0.035,1,"LINC00342","Not Sig"
0.705138002767921,1.03087184201961,0.008,0.012,1,"LINC00106","Not Sig"
0.705196792366308,1.03285545761361,0.108,0.104,1,"SYNGAP1","Not Sig"
0.705298117632078,0.366194609596138,0.367,0.424,1,"DNM1L","Not Sig"
