"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","category","neglog10p","neglog10p_plot"
0.244047915797725,-1.19948399402976,0.128,0.153,1,"PHKB","Not significant",0.612524896925355,0.612524896925355
0.24494749183348,-0.891411157058278,0.196,0.217,1,"GPI","Not significant",0.61092700319053,0.61092700319053
0.245319517758803,0.183323686970651,0.132,0.1,1,"MED8","Not significant",0.610267897705793,0.610267897705793
0.245395991518498,0.164136218209615,0.12,0.088,1,"WASL","Not significant",0.610132535641677,0.610132535641677
0.245533997497258,-0.644777195676661,0.172,0.197,1,"DDX39B","Not significant",0.609888365442402,0.609888365442402
0.245712806790866,-0.106277749078968,0.147,0.112,1,"NFU1","Not significant",0.609572207078506,0.609572207078506
0.2457656216511,0.0703792101302501,0.112,0.084,1,"ROGDI","Not significant",0.60947886746837,0.60947886746837
0.24592408790146,0.023751081249825,0.492,0.41,1,"NEDD8","Not significant",0.609198930674311,0.609198930674311
0.246084253895075,-1.46367570519499,0.126,0.149,1,"YPEL2","Not significant",0.608916174453476,0.608916174453476
0.246284972971885,0.0316165329180158,0.424,0.349,1,"RPN2","Not significant",0.608562085743039,0.608562085743039
0.246393384048095,0.0259605311562781,0.246,0.197,1,"TMCO1","Not significant",0.608370957668245,0.608370957668245
0.246471764519487,-0.31037048375926,0.203,0.157,1,"THOC2","Not significant",0.608232825740676,0.608232825740676
0.246817684451388,0.756579354165976,0.109,0.08,1,"FLYWCH2","Not significant",0.607623726387167,0.607623726387167
0.247081424750746,-0.336723354282621,0.583,0.574,1,"IFRD1","Not significant",0.607159903045842,0.607159903045842
0.247147931098715,-0.631511479484962,0.403,0.406,1,"SF1","Not significant",0.607043020712703,0.607043020712703
0.247424789024912,-0.0224100159605558,0.149,0.116,1,"MRPS18B","Not significant",0.606556791378629,0.606556791378629
0.247705878468324,-0.249097940559933,0.145,0.112,1,"TTC14","Not significant",0.606063686768779,0.606063686768779
0.248080409510964,-0.199481727464999,0.11,0.08,1,"AC026250.1","Not significant",0.605407529872128,0.605407529872128
0.248104527209144,-0.15987864310049,0.233,0.181,1,"FBXO11","Not significant",0.605365311003844,0.605365311003844
0.248125838833933,-0.15859962073989,0.417,0.341,1,"SNHG12","Not significant",0.605328007679883,0.605328007679883
0.248346009937786,0.0533748272066157,0.481,0.406,1,"TGIF1","Not significant",0.604942813224314,0.604942813224314
0.248441507449554,-0.425560729910672,0.24,0.189,1,"CARD19","Not significant",0.604775844283044,0.604775844283044
0.248485703303493,-0.0941919468108863,0.236,0.189,1,"RCSD1","Not significant",0.604698593469951,0.604698593469951
0.24853219210743,-0.17816641868811,0.209,0.165,1,"MAPK1","Not significant",0.604617349590142,0.604617349590142
0.24876745746304,-0.126769224816826,0.405,0.313,1,"SSB","Not significant",0.60420643253667,0.60420643253667
0.248792485495055,-0.10929737448045,0.43,0.361,1,"CNBP","Not significant",0.604162741173006,0.604162741173006
0.248878623526277,0.459079685713729,0.122,0.092,1,"IFRD2","Not significant",0.604012403846457,0.604012403846457
0.248919837253472,0.104493482539963,0.165,0.124,1,"SSH2","Not significant",0.603940491633984,0.603940491633984
0.248967880781958,-0.407644051276438,0.337,0.273,1,"SRA1","Not significant",0.603856677397876,0.603856677397876
0.249143068022213,0.0265491825672357,0.161,0.124,1,"CCND1","Not significant",0.603551191822576,0.603551191822576
0.249164424838341,0.22973299190343,0.143,0.108,1,"HMOX2","Not significant",0.603513965220391,0.603513965220391
0.249389385415991,-0.631070927544147,0.213,0.233,1,"ACTN4","Not significant",0.603122035032954,0.603122035032954
0.250000567727886,0.000826792672912191,0.331,0.273,1,"STOM","Not significant",0.602059005084729,0.602059005084729
0.250175008054944,-1.00882931242344,0.267,0.281,1,"HEXIM1","Not significant",0.601756077560068,0.601756077560068
0.250380310111873,-0.259829444121956,0.124,0.092,1,"TRPM7","Not significant",0.601399827003091,0.601399827003091
0.250523332966753,-0.228524972544067,0.463,0.373,1,"PRNP","Not significant",0.601151819071,0.601151819071
0.250542248712749,-0.579555206023562,0.101,0.124,1,"PIAS2","Not significant",0.60111902893569,0.60111902893569
0.250556815453438,0.127225692832662,0.508,0.45,1,"SAMSN1","Not significant",0.601093779416964,0.601093779416964
0.250649467360818,-0.294667410443756,0.413,0.422,1,"IER5L","Not significant",0.600933213941425,0.600933213941425
0.250760930231828,0.154583363908411,0.227,0.181,1,"DECR1","Not significant",0.600740127755553,0.600740127755553
0.251216710322596,-0.401253092677544,0.101,0.072,1,"SCAMP1","Not significant",0.599951475764766,0.599951475764766
0.251322743704105,-0.0500069135506936,0.277,0.221,1,"HCK","Not significant",0.599768207713665,0.599768207713665
0.251581819569634,-0.607240611287161,0.519,0.49,1,"ARHGDIA","Not significant",0.59932074615947,0.59932074615947
0.251728819970027,0.184569960030724,0.194,0.153,1,"DNASE1L1","Not significant",0.599067060027972,0.599067060027972
0.251913182961004,-0.39018931895785,0.105,0.076,1,"GMPS","Not significant",0.598749104683663,0.598749104683663
0.252091601587342,-1.35786706230072,0.087,0.108,1,"ERC1","Not significant",0.598441622570399,0.598441622570399
0.252211584350507,-0.726576875700232,0.097,0.12,1,"SCAPER","Not significant",0.598234969690139,0.598234969690139
0.252300116336018,0.06303426060521,0.481,0.418,1,"LAMTOR1","Not significant",0.598082549228447,0.598082549228447
0.252577240710084,-1.1433706928552,0.078,0.1,1,"OSGIN1","Not significant",0.597605785527857,0.597605785527857
0.252673099740525,-0.223160598258961,0.205,0.165,1,"OTULIN","Not significant",0.597440991780568,0.597440991780568
0.252735504313357,0.274456967006856,0.329,0.269,1,"SYAP1","Not significant",0.597333744054484,0.597333744054484
0.252941476795919,-0.451622262233969,0.171,0.133,1,"MALT1","Not significant",0.596979950146952,0.596979950146952
0.253452930934536,-0.48856745403933,0.481,0.478,1,"SPAG9","Not significant",0.596102682221854,0.596102682221854
0.253548455109273,-1.19715970414717,0.13,0.153,1,"UBXN11","Not significant",0.595939031298565,0.595939031298565
0.253815956409169,-0.631679205012297,0.207,0.229,1,"SUPT6H","Not significant",0.595481079000083,0.595481079000083
0.254095257412069,0.56461377862089,0.103,0.076,1,"GMPPA","Not significant",0.595003440809489,0.595003440809489
0.254165198113042,-0.141540265338152,0.293,0.237,1,"IDH2","Not significant",0.594883916025082,0.594883916025082
0.25444132631537,-0.956926527668193,0.145,0.169,1,"ZBTB20","Not significant",0.594412349261418,0.594412349261418
0.254748619007678,0.126588536290577,0.333,0.281,1,"HNRNPAB","Not significant",0.593888161625641,0.593888161625641
0.254800526949323,-0.921721823499944,0.161,0.185,1,"NPIPB5","Not significant",0.593799678177556,0.593799678177556
0.254935309047958,-0.379152160641929,0.12,0.088,1,"REEP4","Not significant",0.593570009714297,0.593570009714297
0.255082622721579,-0.0757657954596818,0.114,0.084,1,"CS","Not significant",0.593319126310572,0.593319126310572
0.255860816897919,-0.712036471232888,0.101,0.072,1,"GFM1","Not significant",0.591996217856317,0.591996217856317
0.255860816897919,-0.473811400841512,0.101,0.072,1,"MARS","Not significant",0.591996217856317,0.591996217856317
0.255870942314409,0.347262575319057,0.122,0.092,1,"SELENOO","Not significant",0.591979031459617,0.591979031459617
0.256115093397235,-0.669372686814019,0.219,0.245,1,"KDM5A","Not significant",0.591564826896744,0.591564826896744
0.256290634830552,-1.09714127329329,0.085,0.108,1,"TMEM63A","Not significant",0.5912672631709,0.5912672631709
0.256319794336715,-0.615272435284966,0.314,0.317,1,"MTSS1","Not significant",0.591217854060532,0.591217854060532
0.256435496035746,-0.426203902471741,0.124,0.092,1,"POP5","Not significant",0.591021859553084,0.591021859553084
0.256543120871637,0.317734748158449,0.103,0.076,1,"DUSP16","Not significant",0.590839626331315,0.590839626331315
0.25731355874449,-0.0204083878398117,0.252,0.205,1,"RRP7A","Not significant",0.589537328703107,0.589537328703107
0.257484475592483,-0.120675932659847,0.74,0.751,1,"ANXA5","Not significant",0.589248950575283,0.589248950575283
0.257518373937759,0.14518906337186,0.36,0.317,1,"IFI27","Not significant",0.589191778602996,0.589191778602996
0.258038463086942,-0.176627165116948,0.312,0.257,1,"MGAT4A","Not significant",0.588315553488762,0.588315553488762
0.258312148106037,0.0387361742915539,0.401,0.329,1,"NDUFB4","Not significant",0.587855169005324,0.587855169005324
0.258323096389642,0.106748883415128,0.302,0.253,1,"TUBB2A","Not significant",0.587836762289145,0.587836762289145
0.258933340262904,0.339254105419347,0.163,0.129,1,"RNF126","Not significant",0.58681202619713,0.58681202619713
0.259203041953139,0.0448552213072905,0.3,0.245,1,"EIF2AK2","Not significant",0.586359905981574,0.586359905981574
0.259249107745152,-0.46589438341709,0.345,0.361,1,"SEPT2","Not significant",0.586282729642967,0.586282729642967
0.260165657157918,-0.482299151023438,0.256,0.201,1,"CHID1","Not significant",0.584750032490719,0.584750032490719
0.260309590883,-0.181723003990086,0.217,0.173,1,"ESD","Not significant",0.584509830389305,0.584509830389305
0.260545872196126,-0.088787387508432,0.223,0.177,1,"SLC26A11","Not significant",0.584115802929557,0.584115802929557
0.260836409511517,0.433612859391982,0.215,0.177,1,"STAU1","Not significant",0.583631786612361,0.583631786612361
0.261537259933553,0.0871563317355288,0.141,0.108,1,"XIAP","Not significant",0.582466430579447,0.582466430579447
0.261582235900153,-0.273305157170433,0.382,0.325,1,"DNASE2","Not significant",0.582391752368,0.582391752368
0.261927333641933,0.333455684467983,0.103,0.076,1,"ELK3","Not significant",0.581819178052644,0.581819178052644
0.262426289422212,0.0419909626425371,0.277,0.233,1,"PHACTR4","Not significant",0.580992660229707,0.580992660229707
0.26246146001491,-0.503493526182786,0.12,0.145,1,"DIAPH2","Not significant",0.580934459616819,0.580934459616819
0.262635453224203,0.0825612937075222,0.393,0.321,1,"RNF13","Not significant",0.580646648770689,0.580646648770689
0.262650512736308,0.399852094496685,0.236,0.197,1,"CCDC124","Not significant",0.580621747046931,0.580621747046931
0.262675046939722,0.1701181738186,0.26,0.213,1,"USP9X","Not significant",0.580581181462515,0.580581181462515
0.262744668025259,-0.208821567553217,0.101,0.124,1,"MAN2A2","Not significant",0.580466088508869,0.580466088508869
0.262961416610709,0.224264518835138,0.533,0.458,1,"DAZAP2","Not significant",0.580107969313727,0.580107969313727
0.263082239848028,-0.548161361392433,0.178,0.201,1,"RXRA","Not significant",0.579908469270217,0.579908469270217
0.263387941489194,-0.245830440653642,0.411,0.341,1,"NAPA","Not significant",0.579404111927694,0.579404111927694
0.263676608510154,-0.617709239162161,0.186,0.145,1,"RPS6KB2","Not significant",0.578928395976599,0.578928395976599
0.264546634986386,-0.0132451528763424,0.258,0.209,1,"ETV3","Not significant",0.577497758290452,0.577497758290452
0.264669225452584,-0.273731379334898,0.254,0.201,1,"PSMD3","Not significant",0.577296553572545,0.577296553572545
0.264807004163331,0.22076312231837,0.209,0.169,1,"ECI1","Not significant",0.577070531961734,0.577070531961734
0.264903150849317,0.0867894188251723,0.357,0.301,1,"SPINT2","Not significant",0.576912876023896,0.576912876023896
0.265302337559666,-1.36848441283714,0.079,0.1,1,"LINC00685","Not significant",0.576258923463613,0.576258923463613
0.265364256192078,-0.324972297703762,0.221,0.177,1,"MRPS16","Not significant",0.576157575759339,0.576157575759339
0.26541690465625,-0.820236486738084,0.18,0.201,1,"MBD3","Not significant",0.576071419960181,0.576071419960181
0.2656499626763,-0.116335314310805,0.118,0.088,1,"SPOP","Not significant",0.575690240772418,0.575690240772418
0.2659257747719,-0.202560783634202,0.155,0.116,1,"CHSY1","Not significant",0.575239566772566,0.575239566772566
0.26611125174552,-0.377111941280123,0.174,0.137,1,"SMCO4","Not significant",0.574936762172841,0.574936762172841
0.26628275420333,-0.328982422647209,0.506,0.494,1,"TPP1","Not significant",0.574656959722761,0.574656959722761
0.266384939300798,-0.711966530156758,0.124,0.149,1,"DOK3","Not significant",0.57449033266785,0.57449033266785
0.266497595839331,0.298323101908846,0.172,0.137,1,"SMIM20","Not significant",0.574306704530174,0.574306704530174
0.266507808004785,-0.512087264717906,0.089,0.112,1,"SLC36A1","Not significant",0.574290062721016,0.574290062721016
0.266675991973098,-0.0354778675544594,0.236,0.189,1,"MARCH1","Not significant",0.574016080759041,0.574016080759041
0.266918190601742,0.337549568491599,0.262,0.217,1,"LMAN1","Not significant",0.573621827828243,0.573621827828243
0.267152095889821,0.0156731241694817,0.391,0.321,1,"OSTF1","Not significant",0.5732414142948,0.5732414142948
0.268304926915714,0.725162909012028,0.141,0.112,1,"TMEM50B","Not significant",0.571371352252916,0.571371352252916
0.269045131667475,-0.221771021270715,0.521,0.442,1,"BTG2","Not significant",0.570174862041872,0.570174862041872
0.269122924624267,-0.845562914296992,0.141,0.165,1,"RERE","Not significant",0.570049306272792,0.570049306272792
0.270031524146719,-0.111385953653007,0.161,0.129,1,"TRIM56","Not significant",0.568585532271424,0.568585532271424
0.27045539260596,-0.0605679141493791,0.223,0.185,1,"DRAM1","Not significant",0.567904354744516,0.567904354744516
0.270712545619874,0.273102091584872,0.124,0.096,1,"TSNAX","Not significant",0.567491617272598,0.567491617272598
0.270812414662106,-0.249220298867621,0.266,0.209,1,"TMEM167A","Not significant",0.567331430475582,0.567331430475582
0.271096230958197,0.00392246889518943,0.291,0.241,1,"CARD16","Not significant",0.566876520359153,0.566876520359153
0.271219566513214,-1.53771392240808,0.093,0.112,1,"SH3PXD2B","Not significant",0.566678982496012,0.566678982496012
0.271261059853667,0.381496572608596,0.11,0.084,1,"TLR7","Not significant",0.566612545731439,0.566612545731439
0.271266597836884,-0.220187400433252,0.159,0.124,1,"TIMMDC1","Not significant",0.566603679398016,0.566603679398016
0.271363228768275,-0.836192740992355,0.238,0.185,1,"NUP62","Not significant",0.56644900201513,0.56644900201513
0.271542621453332,0.0653056475110043,0.141,0.108,1,"ASGR1","Not significant",0.566161993665458,0.566161993665458
0.271820930755068,-0.159006722400783,0.281,0.229,1,"CCDC47","Not significant",0.565717104772617,0.565717104772617
0.272167365050427,-0.163764005035871,0.128,0.096,1,"UFL1","Not significant",0.565163951242232,0.565163951242232
0.27255491149267,0.566434796199783,0.136,0.108,1,"TIMM17B","Not significant",0.564545987494493,0.564545987494493
0.272804290978707,-0.00940158490162535,0.24,0.197,1,"UBE2E1","Not significant",0.564148802880228,0.564148802880228
0.273086221459085,-0.168218931994078,0.554,0.554,1,"KCTD12","Not significant",0.563700211596792,0.563700211596792
0.273691175812597,-0.266816997543386,0.291,0.237,1,"TXNDC17","Not significant",0.562739204627417,0.562739204627417
0.274043436028106,0.478122105047451,0.151,0.12,1,"AFTPH","Not significant",0.562180595820984,0.562180595820984
0.274065422894468,0.287972806210868,0.213,0.169,1,"CIR1","Not significant",0.562145753199541,0.562145753199541
0.274160261748358,0.0880154773527804,0.138,0.108,1,"CPSF6","Not significant",0.561995493945081,0.561995493945081
0.27427027432838,-0.273739655787819,0.483,0.486,1,"PGK1","Not significant",0.561821259091471,0.561821259091471
0.274439250606091,-0.069614456501879,0.103,0.076,1,"ZNRD1","Not significant",0.561553775244488,0.561553775244488
0.274484280073543,-0.678515206845752,0.165,0.129,1,"NIFK","Not significant",0.56148252288168,0.56148252288168
0.274576559834267,-0.0464085692668608,0.132,0.1,1,"RGL2","Not significant",0.561336540548436,0.561336540548436
0.274767527050005,-0.333109147836596,0.591,0.578,1,"NR4A1","Not significant",0.561034594961544,0.561034594961544
0.274780317196031,-0.515095504822038,0.161,0.124,1,"MTHFR","Not significant",0.561014379470205,0.561014379470205
0.274929538848949,-0.623069287164078,0.124,0.092,1,"EFTUD2","Not significant",0.560778596388195,0.560778596388195
0.274951634946266,0.0784801871879131,0.14,0.108,1,"MMP2","Not significant",0.560743693527,0.560743693527
0.27515309982867,0.35733914692468,0.112,0.084,1,"MTIF2","Not significant",0.560425590136478,0.560425590136478
0.275216544361648,-0.405786662630863,0.382,0.313,1,"AC020916.1","Not significant",0.5603254624823,0.5603254624823
0.275311041180225,-0.478441456254962,0.182,0.205,1,"PPP1R9B","Not significant",0.560176371143933,0.560176371143933
